CardID,Name,Colors,CMC,Type,Subtype,Set,Rarity
1474,"Kellan, the Fae-Blooded",['R'],3,"[""'Legendary'"", ""'Creature'""]","[""'Human'"", ""'Faerie'""]",WOE,Mythic
1475,"Kemba, Kha Enduring",['W'],2,"[""'Legendary'"", ""'Creature'""]","[""'Cat'"", ""'Cleric'""]",ONE,Rare
1476,Loran's Escape,['W'],1,"[""'Instant'""]",,BRO,Common
1477,"Nahiri, the Unforgiving","['R', 'W']",4,"[""'Legendary'"", ""'Planeswalker'""]","[""'Nahiri'""]",ONE,Mythic
1478,Resolute Strike,['W'],1,"[""'Instant'""]",,ZNR,Common
1479,Voldaren Thrillseeker,['R'],3,"[""'Creature'""]","[""'Vampire'"", ""'Warrior'""]",MOM,Rare
1480,Bushwhack,['G'],1,"[""'Sorcery'""]",,BRO,Uncommon
1481,Errant and Giada,"['U', 'W']",3,"[""'Legendary'"", ""'Creature'""]","[""'Human'"", ""'Angel'""]",MOM,Rare
1482,Kitesail Larcenist,['U'],3,"[""'Creature'""]","[""'Human'"", ""'Pirate'""]",LCI,Rare
1483,Surge Engine,,2,"[""'Artifact'"", ""'Creature'""]","[""'Construct'""]",BRO,Mythic
1484,Tainted Observer,"['G', 'U']",3,"[""'Creature'""]","[""'Phyrexian'"", ""'Bird'""]",ONE,Uncommon
1485,Tough Cookie,['G'],2,"[""'Artifact'"", ""'Creature'""]","[""'Food'"", ""'Golem'""]",WOE,Uncommon
1486,Treasure Map,,2,"[""'Artifact'""]",,LCI,Rare
1487,Zoetic Glyph,['U'],3,"[""'Enchantment'""]","[""'Aura'""]",LCI,Uncommon
1488,Abrade,['R'],2,"[""'Instant'""]",,LCI,Common
1489,Brain Freeze,['U'],2,"[""'Instant'""]",,VMA,Uncommon
1490,Demonic Consultation,['B'],1,"[""'Instant'""]",,ME2,Uncommon
1491,Terror of the Peaks,['R'],5,"[""'Creature'""]","[""'Dragon'""]",M21,Mythic
1492,Back to Basics,['U'],3,"[""'Enchantment'""]",,UZ,Rare
1493,Counterbalance,['U'],2,"[""'Enchantment'""]",,CSP,Uncommon
1494,Echo of Eons,['U'],6,"[""'Sorcery'""]",,MH1,Mythic
1495,"Jace, the Mind Sculptor",['U'],4,"[""'Legendary'"", ""'Planeswalker'""]","[""'Jace'""]",EMA,Mythic
1496,"Jirina, Dauntless General","['B', 'W']",2,"[""'Legendary'"", ""'Creature'""]","[""'Human'"", ""'Soldier'""]",MAT,Rare
1497,Scroll Rack,,2,"[""'Artifact'""]",,CMR,Mythic
1498,Vesuvan Drifter,['U'],3,"[""'Creature'""]","[""'Shapeshifter'""]",MAT,Rare
1499,Angelsong,['W'],2,"[""'Instant'""]",,ALA,Common
1500,Black Dragon Gate,,0,"[""'Land'""]","[""'Gate'""]",CLB,Common
1501,Cast into the Fire,['R'],2,"[""'Instant'""]",,LTR,Common
1502,Chittering Rats,['B'],3,"[""'Creature'""]","[""'Rat'""]",PRM,Common
1503,Judge's Familiar,"['U', 'W']",1,"[""'Creature'""]","[""'Bird'""]",RVR,Common
1504,Mukotai Ambusher,['B'],4,"[""'Artifact'"", ""'Creature'""]","[""'Rat'"", ""'Ninja'""]",NEO,Common
1505,Okiba-Gang Shinobi,['B'],5,"[""'Creature'""]","[""'Rat'"", ""'Ninja'""]",BOK,Common
1506,Phyrexian Rager,['B'],3,"[""'Creature'""]","[""'Phyrexian'"", ""'Horror'""]",DMR,Common
1507,Remove Soul,['U'],2,"[""'Instant'""]",,ME3,Common
1508,Mazemind Tome,,2,"[""'Artifact'""]",,M21,Rare
1509,Scattered Groves,,0,"[""'Land'""]","[""'Forest'"", ""'Plains'""]",AKH,Rare
1510,Slaughter Games,"['B', 'R']",4,"[""'Sorcery'""]",,RTR,Rare
1511,Tale's End,['U'],2,"[""'Instant'""]",,M20,Rare
1512,Temple of Enlightenment,,0,"[""'Land'""]",,THB,Rare
1513,Temple of Plenty,,0,"[""'Land'""]",,THB,Rare
1514,Waste Not,['B'],2,"[""'Enchantment'""]",,WOT,Rare
1515,"Ash, Party Crasher","['R', 'W']",2,"[""'Legendary'"", ""'Creature'""]","[""'Human'"", ""'Peasant'""]",WOE,Uncommon
1516,Restless Bivouac,,0,"[""'Land'""]",,WOE,Rare
1517,Sanguine Evangelist,['W'],3,"[""'Creature'""]","[""'Vampire'"", ""'Cleric'""]",LCI,Rare
1518,Tocasia's Welcome,['W'],3,"[""'Enchantment'""]",,BRO,Rare
1519,Chain of Vapor,['U'],1,"[""'Instant'""]",,PRM,Uncommon
1520,Regrowth,['G'],2,"[""'Sorcery'""]",,MH1,Uncommon
1521,Lightning Greaves,,2,"[""'Artifact'""]","[""'Equipment'""]",LCC,Uncommon
1522,Nimble Obstructionist,['U'],3,"[""'Creature'""]","[""'Bird'"", ""'Wizard'""]",HOU,Rare
1523,Beseech the Queen,['B'],6,"[""'Sorcery'""]",,SHM,Uncommon
1524,Cosmic Rebirth,"['G', 'W']",3,"[""'Instant'""]",,MAT,Uncommon
1525,Explore,['G'],2,"[""'Sorcery'""]",,WWK,Common
1526,Faithful Mending,"['U', 'W']",2,"[""'Instant'""]",,MID,Uncommon
1527,Legions to Ashes,"['B', 'W']",3,"[""'Sorcery'""]",,BRO,Rare
1528,Sword of Fire and Ice,,3,"[""'Artifact'""]","[""'Equipment'""]",DST,Rare
1529,The Rack,,1,"[""'Artifact'""]",,TSB,Rare
1530,Unburial Rites,['B'],5,"[""'Sorcery'""]",,2X2,Uncommon
1531,Vindicate,"['B', 'W']",3,"[""'Sorcery'""]",,PRM,Rare
1532,Waterlogged Grove,,0,"[""'Land'""]",,MH1,Rare
1533,Zuran Orb,,0,"[""'Artifact'""]",,MH2,Uncommon
1534,False Summoning,['U'],2,"[""'Instant'""]",,ME4,Common
1535,Rite of Flame,['R'],1,"[""'Sorcery'""]",,CSP,Common
1536,Sandstone Needle,,0,"[""'Land'""]",,MM,Common
1537,Trailblazer's Torch,,4,"[""'Artifact'""]","[""'Equipment'""]",CLB,Common
1538,Archangel Avacyn,['W'],5,"[""'Legendary'"", ""'Creature'""]","[""'Angel'""]",SOI,Mythic
1539,Binding the Old Gods,"['B', 'G']",4,"[""'Enchantment'""]","[""'Saga'""]",KHM,Uncommon
1540,Callous Bloodmage,['B'],3,"[""'Creature'""]","[""'Vampire'"", ""'Warlock'""]",STX,Rare
1541,Fae of Wishes,['U'],2,"[""'Creature'""]","[""'Faerie'"", ""'Wizard'""]",ELD,Rare
1542,Gifted Aetherborn,['B'],2,"[""'Creature'""]","[""'Aetherborn'"", ""'Vampire'""]",AER,Uncommon
1543,Hagra Mauling,['B'],4,"[""'Instant'""]",,ZNR,Rare
1544,Ifnir Deadlands,,0,"[""'Land'""]","[""'Desert'""]",HOU,Uncommon
1545,"Kinnan, Bonder Prodigy","['G', 'U']",2,"[""'Legendary'"", ""'Creature'""]","[""'Human'"", ""'Druid'""]",IKO,Mythic
1546,"Lukka, Coppercoat Outcast",['R'],5,"[""'Legendary'"", ""'Planeswalker'""]","[""'Lukka'""]",IKO,Mythic
1547,Moon-Blessed Cleric,['W'],3,"[""'Creature'""]","[""'Human'"", ""'Elf'"", ""'Cleric'""]",AFR,Uncommon
1548,Murderous Rider,['B'],3,"[""'Creature'""]","[""'Zombie'"", ""'Knight'""]",ELD,Rare
1549,Reduce // Rubble,['U'],6,"[""'Instant'""]",,AKH,Uncommon
1550,Renegade Rallier,"['G', 'W']",3,"[""'Creature'""]","[""'Human'"", ""'Warrior'""]",PRM,Uncommon
1551,Retraction Helix,['U'],1,"[""'Instant'""]",,A25,Common
1552,Sheoldred,['B'],4,"[""'Legendary'"", ""'Creature'""]","[""'Phyrexian'"", ""'Praetor'""]",MOM,Mythic
1553,Spell Queller,"['U', 'W']",3,"[""'Creature'""]","[""'Spirit'""]",EMN,Rare
1554,The Scarab God,"['B', 'U']",5,"[""'Legendary'"", ""'Creature'""]","[""'God'""]",HOU,Mythic
1555,Trial of Ambition,['B'],2,"[""'Enchantment'""]",,AKH,Uncommon
1556,Voice of the Blessed,['W'],2,"[""'Creature'""]","[""'Spirit'"", ""'Cleric'""]",VOW,Rare
1557,Gaea's Blessing,['G'],2,"[""'Sorcery'""]",,DAR,Uncommon
1558,Stonecoil Serpent,,0,"[""'Artifact'"", ""'Creature'""]","[""'Snake'""]",ELD,Rare
1559,Empty the Warrens,['R'],4,"[""'Sorcery'""]",,DMR,Common
1560,Gamble,['R'],1,"[""'Sorcery'""]",,VMA,Rare
1561,Goblin Charbelcher,,4,"[""'Artifact'""]",,MRD,Rare
1562,Peat Bog,,0,"[""'Land'""]",,MM,Common
1563,Seething Song,['R'],3,"[""'Instant'""]",,MRD,Common
1564,Brightclimb Pathway,,0,"[""'Land'""]",,ZNR,Rare
1565,Calibrated Blast,['R'],3,"[""'Instant'""]",,MH2,Rare
1566,Mishra's Factory,,0,"[""'Land'""]",,MH2,Uncommon
1567,Night's Whisper,['B'],2,"[""'Sorcery'""]",,EMA,Common
1568,Shadow of Mortality,['B'],15,"[""'Creature'""]","[""'Avatar'""]",SNC,Rare
1569,Wrench Mind,['B'],2,"[""'Sorcery'""]",,MRD,Common
1570,Evolving Wilds,,0,"[""'Land'""]",,WOE,Common
1571,Sawblade Scamp,['R'],1,"[""'Creature'""]","[""'Phyrexian'"", ""'Beast'""]",ONE,Common
1572,Can't Stay Away,"['B', 'W']",2,"[""'Sorcery'""]",,MID,Rare
1573,Gallia of the Endless Dance,"['G', 'R']",2,"[""'Legendary'"", ""'Creature'""]","[""'Satyr'""]",THB,Rare
1574,"Samut, Vizier of Naktamun","['G', 'R']",3,"[""'Legendary'"", ""'Creature'""]","[""'Human'"", ""'Warrior'"", ""'Cleric'""]",MAT,Mythic
1575,Strangle,['R'],1,"[""'Sorcery'""]",,SNC,Common
1576,Thing in the Ice,['U'],2,"[""'Creature'""]","[""'Horror'""]",SOI,Rare
1577,Voyaging Satyr,['G'],2,"[""'Creature'""]","[""'Satyr'"", ""'Druid'""]",THS,Common
1578,Devious Cover-Up,['U'],4,"[""'Instant'""]",,DBL,Common
1579,Dissipate,['U'],3,"[""'Instant'""]",,MID,Uncommon
1580,Faerie Dreamthief,['B'],1,"[""'Creature'""]","[""'Faerie'"", ""'Warlock'""]",WOE,Uncommon
1581,Gnawing Vermin,['B'],1,"[""'Creature'""]","[""'Rat'""]",BRO,Uncommon
1582,White Sun's Twilight,['W'],2,"[""'Sorcery'""]",,ONE,Rare
1583,"Chandra, Awakened Inferno",['R'],6,"[""'Legendary'"", ""'Planeswalker'""]","[""'Chandra'""]",M20,Mythic
1584,Energy Flux,['U'],3,"[""'Enchantment'""]",,ME4,Uncommon
1585,Breya's Apprentice,['R'],3,"[""'Artifact'"", ""'Creature'""]","[""'Human'"", ""'Artificer'""]",MH2,Rare
1586,Currency Converter,,1,"[""'Artifact'""]",,PRM,Rare
1587,Flooded Grove,,0,"[""'Land'""]",,EVE,Rare
1588,Gut Shot,['R'],1,"[""'Instant'""]",,NPH,Uncommon
1589,"Jace, Wielder of Mysteries",['U'],4,"[""'Legendary'"", ""'Planeswalker'""]","[""'Jace'""]",WAR,Rare
1590,Moorland Haunt,,0,"[""'Land'""]",,ISD,Rare
1591,Roiling Vortex,['R'],2,"[""'Enchantment'""]",,ZNR,Rare
1592,Scourge of the Skyclaves,['B'],2,"[""'Creature'""]","[""'Demon'""]",ZNR,Mythic
1593,Skullcrack,['R'],2,"[""'Instant'""]",,GTC,Uncommon
1594,Sword of Feast and Famine,,3,"[""'Artifact'""]","[""'Equipment'""]",MBS,Mythic
1595,Filigree Familiar,,3,"[""'Artifact'"", ""'Creature'""]","[""'Fox'""]",CMR,Common
1596,Lys Alana Huntmaster,['G'],4,"[""'Creature'""]","[""'Elf'"", ""'Warrior'""]",EMA,Common
1597,Clifftop Retreat,,0,"[""'Land'""]",,DAR,Rare
1598,Diabolic Intent,['B'],2,"[""'Sorcery'""]",,BRO,Rare
1599,Exuberant Fuseling,['R'],1,"[""'Creature'""]","[""'Phyrexian'"", ""'Goblin'"", ""'Warrior'""]",ONE,Uncommon
1600,Goblin Instigator,['R'],2,"[""'Creature'""]","[""'Goblin'"", ""'Rogue'""]",M19,Common
1601,"Liliana, the Last Hope",['B'],3,"[""'Legendary'"", ""'Planeswalker'""]","[""'Liliana'""]",EMN,Mythic
1602,Rally the Ancestors,['W'],2,"[""'Instant'""]",,FRF,Rare
1603,Rundvelt Hordemaster,['R'],2,"[""'Creature'""]","[""'Goblin'"", ""'Warrior'""]",DMU,Rare
1604,Stitcher's Supplier,['B'],1,"[""'Creature'""]","[""'Zombie'""]",M19,Uncommon
1605,Clay-Fired Bricks,['W'],2,"[""'Artifact'""]",,LCI,Uncommon
1606,Roadside Reliquary,,0,"[""'Land'""]",,NEO,Uncommon
1607,Spring-Loaded Sawblades,['W'],2,"[""'Artifact'""]",,LCI,Uncommon
1608,Gush,['U'],5,"[""'Instant'""]",,PRM,Uncommon
1609,Spirit of the Labyrinth,['W'],2,"[""'Enchantment'"", ""'Creature'""]","[""'Spirit'""]",BNG,Rare
1610,Cabal Pit,,0,"[""'Land'""]",,OD,Uncommon
1611,Chain of Smog,['B'],2,"[""'Sorcery'""]",,ONS,Uncommon
1612,Hexdrinker,['G'],1,"[""'Creature'""]","[""'Snake'""]",MH1,Mythic
1613,Oath of Ghouls,['B'],2,"[""'Enchantment'""]",,EX,Rare
1614,Portal to Phyrexia,,9,"[""'Artifact'""]",,BRO,Mythic
1615,Sinkhole,['B'],2,"[""'Sorcery'""]",,EMA,Rare
1616,Temporal Mastery,['U'],7,"[""'Sorcery'""]",,AVR,Mythic
1617,Witherbloom Apprentice,"['B', 'G']",2,"[""'Creature'""]","[""'Human'"", ""'Druid'""]",STX,Uncommon
1618,Wrenn and Realmbreaker,['G'],3,"[""'Legendary'"", ""'Planeswalker'""]","[""'Wrenn'""]",MOM,Mythic
1619,Abiding Grace,['W'],3,"[""'Enchantment'""]",,MH2,Uncommon
1620,Academy Ruins,,0,"[""'Legendary'"", ""'Land'""]",,TSP,Rare
1621,All Is Dust,,7,"[""'Tribal'"", ""'Sorcery'""]","[""'Eldrazi'""]",MM2,Rare
1622,Bloodchief's Thirst,['B'],1,"[""'Sorcery'""]",,ZNR,Uncommon
1623,Consume Spirit,['B'],2,"[""'Sorcery'""]",,MRD,Common
1624,Eladamri's Call,"['G', 'W']",2,"[""'Instant'""]",,MH1,Rare
1625,Eldrazi Temple,,0,"[""'Land'""]",,ROE,Rare
1626,Engineered Explosives,,0,"[""'Artifact'""]",,5DN,Rare
1627,Erebos's Intervention,['B'],1,"[""'Instant'""]",,THB,Rare
1628,Flamekin Harbinger,['R'],1,"[""'Creature'""]","[""'Elemental'"", ""'Shaman'""]",LRW,Uncommon
1629,Kami of False Hope,['W'],1,"[""'Creature'""]","[""'Spirit'""]",BOK,Common
1630,Karn's Sylex,,3,"[""'Legendary'"", ""'Artifact'""]",,DMU,Mythic
1631,Martyr of Sands,['W'],1,"[""'Creature'""]","[""'Human'"", ""'Cleric'""]",CSP,Common
1632,Matter Reshaper,,3,"[""'Creature'""]","[""'Eldrazi'""]",OGW,Rare
1633,Mind Stone,,2,"[""'Artifact'""]",,DMR,Common
1634,Mistveil Plains,,0,"[""'Land'""]","[""'Plains'""]",SHM,Uncommon
1635,"Omnath, Locus of the Roil","['G', 'R', 'U']",4,"[""'Legendary'"", ""'Creature'""]","[""'Elemental'""]",M20,Mythic
1636,Reality Smasher,,5,"[""'Creature'""]","[""'Eldrazi'""]",OGW,Rare
1637,Risen Reef,"['G', 'U']",3,"[""'Creature'""]","[""'Elemental'""]",M20,Uncommon
1638,Roaming Throne,,4,"[""'Artifact'"", ""'Creature'""]","[""'Golem'""]",LCI,Rare
1639,Silvergill Adept,['U'],2,"[""'Creature'""]","[""'Merfolk'"", ""'Wizard'""]",PRM,Uncommon
1640,The Stone Brain,,2,"[""'Legendary'"", ""'Artifact'""]",,BRO,Rare
1641,Thought-Knot Seer,,4,"[""'Creature'""]","[""'Eldrazi'""]",OGW,Rare
1642,Thunderkin Awakener,['R'],2,"[""'Creature'""]","[""'Elemental'"", ""'Shaman'""]",M20,Rare
1643,Trinket Mage,['U'],3,"[""'Creature'""]","[""'Human'"", ""'Wizard'""]",5DN,Common
1644,Unsettled Mariner,"['U', 'W']",2,"[""'Creature'""]","[""'Shapeshifter'""]",MH1,Rare
1645,Vesperlark,['W'],3,"[""'Creature'""]","[""'Elemental'""]",MH1,Uncommon
1646,Wastes,,0,"[""'Basic'"", ""'Land'""]",,OGW,Common
1647,Winds of Abandon,['W'],2,"[""'Sorcery'""]",,MH1,Rare
1648,Bloodrite Invoker,['B'],3,"[""'Creature'""]","[""'Vampire'"", ""'Shaman'""]",ROE,Common
1649,Benthic Biomancer,['U'],1,"[""'Creature'""]","[""'Merfolk'"", ""'Wizard'"", ""'Mutant'""]",RNA,Rare
1650,Kumena's Speaker,['G'],1,"[""'Creature'""]","[""'Merfolk'"", ""'Shaman'""]",XLN,Uncommon
1651,Merfolk Mistbinder,"['G', 'U']",2,"[""'Creature'""]","[""'Merfolk'"", ""'Shaman'""]",RIX,Uncommon
1652,Mistcaller,['U'],1,"[""'Creature'""]","[""'Merfolk'"", ""'Wizard'""]",M19,Rare
1653,Cut Short,['W'],3,"[""'Instant'""]",,MOM,Common
1654,Elspeth's Smite,['W'],1,"[""'Instant'""]",,MOM,Uncommon
1655,Anger,['R'],4,"[""'Creature'""]","[""'Incarnation'""]",PZ1,Uncommon
1656,Anje's Ravager,['R'],3,"[""'Creature'""]","[""'Vampire'"", ""'Berserker'""]",C19,Rare
1657,Imperial Recruiter,['R'],3,"[""'Creature'""]","[""'Human'"", ""'Advisor'""]",MH2,Mythic
1658,Spoils of the Vault,['B'],1,"[""'Instant'""]",,MRD,Rare
1659,Tormod's Crypt,,0,"[""'Artifact'""]",,M15,Uncommon
1660,Autochthon Wurm,"['G', 'W']",15,"[""'Creature'""]","[""'Wurm'""]",RAV,Rare
1661,Dwynen's Elite,['G'],2,"[""'Creature'""]","[""'Elf'"", ""'Warrior'""]",ORI,Uncommon
1662,Elven Chorus,['G'],4,"[""'Enchantment'""]",,LTR,Rare
1663,Elvish Archdruid,['G'],3,"[""'Creature'""]","[""'Elf'"", ""'Druid'""]",M13,Rare
1664,Elvish Warmaster,['G'],2,"[""'Creature'""]","[""'Elf'"", ""'Warrior'""]",KHM,Rare
1665,"Ezuri, Renegade Leader",['G'],3,"[""'Legendary'"", ""'Creature'""]","[""'Elf'"", ""'Warrior'""]",SOM,Rare
1666,Fire-Lit Thicket,,0,"[""'Land'""]",,SHM,Rare
1667,Firemind's Research,"['R', 'U']",2,"[""'Enchantment'""]",,PRM,Rare
1668,Flame Slash,['R'],1,"[""'Sorcery'""]",,ROE,Common
1669,Graven Cairns,,0,"[""'Land'""]",,FUT,Rare
1670,Grove of the Burnwillows,,0,"[""'Land'""]",,FUT,Rare
1671,Heritage Druid,['G'],1,"[""'Creature'""]","[""'Elf'"", ""'Druid'""]",MOR,Uncommon
1672,Hidden Volcano,,0,"[""'Land'""]","[""'Cave'""]",LCI,Common
1673,Leaf-Crowned Visionary,['G'],2,"[""'Creature'""]","[""'Elf'"", ""'Druid'""]",DMU,Rare
1674,"Ral, Izzet Viceroy","['R', 'U']",5,"[""'Legendary'"", ""'Planeswalker'""]","[""'Ral'""]",GRN,Mythic
1675,Realmwalker,['G'],3,"[""'Creature'""]","[""'Shapeshifter'""]",KHM,Rare
1676,Repudiate // Replicate,"['U', 'G']",5,"[""'Instant'""]",,RNA,Rare
1677,Skemfar Shadowsage,['B'],4,"[""'Creature'""]","[""'Elf'"", ""'Cleric'""]",KHM,Uncommon
1678,Sunken Hollow,,0,"[""'Land'""]","[""'Island'"", ""'Swamp'""]",BFZ,Rare
1679,Sunscorched Desert,,0,"[""'Land'""]","[""'Desert'""]",AKH,Common
1680,Throes of Chaos,['R'],4,"[""'Sorcery'""]",,MH1,Uncommon
1681,Wedding Invitation,,2,"[""'Artifact'""]",,VOW,Common
1682,"Kaya, Intangible Slayer","['B', 'W']",7,"[""'Legendary'"", ""'Planeswalker'""]","[""'Kaya'""]",ONE,Rare
1683,Eternal Witness,['G'],3,"[""'Creature'""]","[""'Human'"", ""'Shaman'""]",MMA,Uncommon
1684,"Laelia, the Blade Reforged",['R'],3,"[""'Legendary'"", ""'Creature'""]","[""'Spirit'"", ""'Warrior'""]",PRM,Rare
1685,"Lagrella, the Magpie","['G', 'U', 'W']",3,"[""'Legendary'"", ""'Creature'""]","[""'Human'"", ""'Soldier'""]",SNC,Uncommon
1686,Passageway Seer,['B'],4,"[""'Creature'""]","[""'Tiefling'"", ""'Warlock'""]",CLB,Uncommon
1687,"Shinka, the Bloodsoaked Keep",,0,"[""'Legendary'"", ""'Land'""]",,CHK,Rare
1688,Battlefield Raptor,['W'],1,"[""'Creature'""]","[""'Bird'""]",KHM,Common
1689,Gloomshrieker,"['B', 'G']",3,"[""'Enchantment'"", ""'Creature'""]","[""'Cat'"", ""'Beast'""]",NEO,Uncommon
1690,Wandering Mind,"['R', 'U']",3,"[""'Creature'""]","[""'Horror'""]",VOW,Uncommon
1691,Festival Crasher,['R'],2,"[""'Creature'""]","[""'Devil'""]",MID,Common
1692,Fetid Heath,,0,"[""'Land'""]",,EVE,Rare
1693,Silverquill Silencer,"['B', 'W']",2,"[""'Creature'""]","[""'Human'"", ""'Cleric'""]",STX,Rare
1694,Magmatic Sinkhole,['R'],6,"[""'Instant'""]",,MH1,Common
1695,Dragonlord Atarka,"['G', 'R']",7,"[""'Legendary'"", ""'Creature'""]","[""'Elder'"", ""'Dragon'""]",DTK,Mythic
1696,"Keruga, the Macrosage","['G', 'U']",5,"[""'Legendary'"", ""'Creature'""]","[""'Dinosaur'"", ""'Hippo'""]",MUL,Rare
1697,Reckless Stormseeker,['R'],3,"[""'Creature'""]","[""'Human'"", ""'Werewolf'""]",MID,Rare
1698,The Akroan War,['R'],4,"[""'Enchantment'""]","[""'Saga'""]",THB,Rare
1699,The Huntsman's Redemption,['G'],3,"[""'Enchantment'""]","[""'Saga'""]",WOE,Rare
1700,Tranquil Frillback,['G'],3,"[""'Creature'""]","[""'Dinosaur'""]",MAT,Rare
1701,"Atsushi, the Blazing Sky",['R'],4,"[""'Legendary'"", ""'Creature'""]","[""'Dragon'"", ""'Spirit'""]",NEO,Mythic
1702,"Ob Nixilis, the Adversary","['B', 'R']",3,"[""'Legendary'"", ""'Planeswalker'""]","[""'Nixilis'""]",PRM,Mythic
1703,Barbarian Ring,,0,"[""'Land'""]",,PD2,Uncommon
1704,"Breeches, Eager Pillager",['R'],3,"[""'Legendary'"", ""'Creature'""]","[""'Goblin'"", ""'Pirate'""]",LCI,Rare
1705,Destiny Spinner,['G'],2,"[""'Enchantment'"", ""'Creature'""]","[""'Human'""]",THB,Uncommon
1706,Pashalik Mons,['R'],3,"[""'Legendary'"", ""'Creature'""]","[""'Goblin'"", ""'Warrior'""]",MH1,Rare
1707,Punishing Fire,['R'],2,"[""'Instant'""]",,ZEN,Uncommon
1708,"Tamiyo, Collector of Tales","['G', 'U']",4,"[""'Legendary'"", ""'Planeswalker'""]","[""'Tamiyo'""]",WAR,Rare
1709,Arbor Elf,['G'],1,"[""'Creature'""]","[""'Elf'"", ""'Druid'""]",A25,Common
1710,Auriok Champion,['W'],2,"[""'Creature'""]","[""'Human'"", ""'Cleric'""]",5DN,Rare
1711,Blinkmoth Nexus,,0,"[""'Land'""]",,DST,Rare
1712,Conclave Mentor,"['G', 'W']",2,"[""'Creature'""]","[""'Centaur'"", ""'Cleric'""]",2X2,Uncommon
1713,Holdout Settlement,,0,"[""'Land'""]",,OGW,Common
1714,Indoctrination Attendant,['W'],4,"[""'Creature'""]","[""'Phyrexian'"", ""'Cleric'""]",ONE,Common
1715,Scoured Barrens,,0,"[""'Land'""]",,MOM,Common
1716,Silverquill Campus,,0,"[""'Land'""]",,STX,Common
1717,Snaremaster Sprite,['U'],1,"[""'Creature'""]","[""'Faerie'"", ""'Wizard'""]",WOE,Common
1718,Doom Foretold,"['B', 'W']",4,"[""'Enchantment'""]",,ELD,Rare
1719,Kaya's Wrath,"['B', 'W']",4,"[""'Sorcery'""]",,RNA,Rare
1720,Shambling Vent,,0,"[""'Land'""]",,BFZ,Rare
1721,Treacherous Blessing,['B'],3,"[""'Enchantment'""]",,THB,Rare
1722,Wasteland Strangler,,3,"[""'Creature'""]","[""'Eldrazi'"", ""'Processor'""]",BFZ,Rare
1723,"Yorion, Sky Nomad","['U', 'W']",5,"[""'Legendary'"", ""'Creature'""]","[""'Bird'"", ""'Serpent'""]",MUL,Rare
1724,Cursed Mirror,['R'],3,"[""'Artifact'""]",,BRC,Rare
1725,"Gut, True Soul Zealot",['R'],3,"[""'Legendary'"", ""'Creature'""]","[""'Goblin'"", ""'Shaman'""]",CLB,Uncommon
1726,Vampire Hexmage,['B'],2,"[""'Creature'""]","[""'Vampire'"", ""'Shaman'""]",ZEN,Uncommon
1727,Arcbound Worker,,1,"[""'Artifact'"", ""'Creature'""]","[""'Construct'""]",MMA,Common
1728,Raven's Crime,['B'],1,"[""'Sorcery'""]",,MMA,Common
1729,Ashnod's Altar,,3,"[""'Artifact'""]",,CMM,Uncommon
1730,Conjurer's Bauble,,1,"[""'Artifact'""]",,5DN,Common
1731,Crusher Zendikon,['R'],3,"[""'Enchantment'""]","[""'Aura'""]",WWK,Common
1732,Crystal Grotto,,0,"[""'Land'""]",,WOE,Common
1733,Energy Refractor,,2,"[""'Artifact'""]",,BRO,Common
1734,Golem Foundry,,3,"[""'Artifact'""]",,SOM,Common
1735,Myr Retriever,,2,"[""'Artifact'"", ""'Creature'""]","[""'Myr'""]",2XM,Common
1736,Polluted Mire,,0,"[""'Land'""]",,DMR,Common
1737,Rowan's Grim Search,['B'],3,"[""'Instant'""]",,WOE,Common
1738,Wizard's Rockets,,1,"[""'Artifact'""]",,LTR,Common
1739,Bloodsoaked Champion,['B'],1,"[""'Creature'""]","[""'Human'"", ""'Warrior'""]",KTK,Rare
1740,Nighthawk Scavenger,['B'],3,"[""'Creature'""]","[""'Vampire'"", ""'Rogue'""]",ZNR,Rare
1741,Buried Alive,['B'],3,"[""'Sorcery'""]",,PD3,Uncommon
1742,Diabolic Vision,"['B', 'U']",2,"[""'Sorcery'""]",,ME2,Uncommon
1743,Eureka,['G'],4,"[""'Sorcery'""]",,VMA,Mythic
1744,Faerie Vandal,['U'],2,"[""'Creature'""]","[""'Faerie'"", ""'Rogue'""]",SNC,Uncommon
1745,"Ghalta, Stampede Tyrant",['G'],8,"[""'Legendary'"", ""'Creature'""]","[""'Elder'"", ""'Dinosaur'""]",LCI,Mythic
1746,Gravecrawler,['B'],1,"[""'Creature'""]","[""'Zombie'""]",DKA,Rare
1747,Lim-Dûl's Vault,"['B', 'U']",2,"[""'Instant'""]",,MED,Uncommon
1748,Annoyed Altisaur,['G'],7,"[""'Creature'""]","[""'Dinosaur'""]",2X2,Common
1749,Beckon Apparition,"['B', 'W']",1,"[""'Instant'""]",,UMA,Common
1750,Benevolent Blessing,['W'],2,"[""'Enchantment'""]","[""'Aura'""]",CMR,Common
1751,Blacksmith's Skill,['W'],1,"[""'Instant'""]",,MH2,Common
1752,Boomerang,['U'],2,"[""'Instant'""]",,10E,Common
1753,Deftblade Elite,['W'],1,"[""'Creature'""]","[""'Human'"", ""'Soldier'""]",VMA,Common
1754,Highland Forest,,0,"[""'Snow'"", ""'Land'""]","[""'Mountain'"", ""'Forest'""]",KHM,Common
1755,Hyena Umbra,['W'],1,"[""'Enchantment'""]","[""'Aura'""]",2X2,Common
