event id,card name,copies
79,"Takenuma, Abandoned Mire",4
79,The Cruelty of Gix,6
79,The Seedcore,8
79,Thundering Raiju,1
79,Tishana's Tidebinder,7
79,Topiary Stomper,4
79,Trumpeting Carnosaur,8
79,Underground River,8
79,Up the Beanstalk,4
79,Venerated Rotpriest,8
79,Wedding Announcement,4
79,Witchstalker Frenzy,8
79,Yavimaya Coast,5
79,Zephyr Sentinel,4
79,Ziatora's Proving Ground,4
80,Ancestral Recall,4
80,Ancient Tomb,8
80,Archon of Emeria,4
80,Basking Rootwalla,4
80,Bazaar of Baghdad,8
80,Black Lotus,6
80,Blazing Rootwalla,4
80,Bolas's Citadel,1
80,Brainstorm,3
80,Cavern of Souls,8
80,Chalice of the Void,2
80,Chancellor of the Annex,4
80,Chief of the Foundry,4
80,Chrome Mox,4
80,Creeping Chill,4
80,Dauntless Dismantler,4
80,Daze,1
80,Demonic Tutor,3
80,Dig Through Time,3
80,Dress Down,3
80,Drown in the Loch,1
80,Emeria's Call,3
80,Fatal Push,2
80,Flooded Strand,1
80,Flusterstorm,4
80,Force of Negation,14
80,Force of Vigor,6
80,Force of Will,24
80,Foundry Inspector,4
80,Gitaxian Probe,3
80,Golgari Grave-Troll,1
80,Golgari Thug,4
80,Grafdigger's Cage,1
80,Grief,4
80,Hangarback Walker,4
80,Hollow One,8
80,Hullbreacher,8
80,Ichorid,4
80,Island,9
80,Karakas,1
80,Loran of the Third Path,2
80,Lotus Petal,1
80,Lupine Prototype,4
80,Lórien Revealed,12
80,Mana Crypt,4
80,Manifold Key,1
80,Master of Death,4
80,Mental Misstep,6
80,Merchant Scroll,2
80,Mindbreak Trap,4
80,Mishra's Bauble,5
80,Mishra's Workshop,4
80,Misty Rainforest,3
80,Mox Emerald,6
80,Mox Jet,6
80,Mox Pearl,6
80,Mox Ruby,6
80,Mox Sapphire,6
80,Narcomoeba,4
80,"Narset, Parter of Veils",1
80,Nihil Spellbomb,1
80,Noxious Revival,5
80,Opposition Agent,1
80,Orcish Bowmasters,9
80,"Otawara, Soaring City",2
80,Patchwork Automaton,4
80,Pithing Needle,1
80,Plains,2
80,Polluted Delta,2
80,Prized Amalgam,4
80,Repeal,2
80,Scalding Tarn,3
80,Scrapyard Recombiner,4
80,Seasoned Dungeoneer,4
80,Sensei's Divining Top,1
80,Serum Powder,8
80,Shadowspear,1
80,Shambling Shell,4
80,Silversmote Ghoul,4
80,Skullclamp,1
80,Snapback,1
80,Snapcaster Mage,3
80,Sol Ring,5
80,Solitude,2
80,Spell Pierce,5
80,Spreading Seas,1
80,"Squee, Goblin Nabob",4
80,Steel Overseer,4
80,Stinkweed Imp,4
80,Strip Mine,6
80,"Thalia, Guardian of Thraben",4
80,The Ozolith,1
80,Thieving Skydiver,4
80,Tide Shaper,4
80,Time Vault,1
80,Time Walk,4
80,Timetwister,1
80,Tinker,1
80,Tishana's Tidebinder,4
80,Tolarian Academy,3
80,Treasure Cruise,2
80,Trinisphere,1
80,True-Name Nemesis,1
80,Underground Sea,12
80,Urza's Incubator,4
80,Urza's Saga,20
80,Vampiric Tutor,1
80,Vengevine,4
80,Vodalian Hexcatcher,4
80,Volatile Fault,2
80,Walking Ballista,4
80,Wasteland,20
80,White Plume Adventurer,4
80,Yawgmoth's Will,1
89,Agadeem's Awakening,4
89,Allosaurus Shepherd,2
89,Ancient Tomb,19
89,Animate Dead,10
89,Archon of Cruelty,2
89,Arid Mesa,1
89,"Atraxa, Grand Unifier",9
89,Badlands,8
89,Balustrade Spy,4
89,Basalt Monolith,2
89,Bayou,4
89,Blood Moon,1
89,Bloodstained Mire,8
89,Bojuka Bog,2
89,"Boseiju, Who Endures",5
89,Brainstorm,52
89,Brazen Borrower,2
89,Bridge from Below,1
89,Broadside Bombardiers,4
89,Cabal Ritual,2
89,Cabal Therapy,2
89,Chrome Mox,5
89,City of Traitors,11
89,Collector Ouphe,1
89,"Comet, Stellar Pup",1
89,Craterhoof Behemoth,1
89,Crop Rotation,4
89,Dark Depths,2
89,Dark Ritual,12
89,Dauthi Voidwalker,12
89,Day's Undoing,1
89,Daze,38
89,Defense Grid,4
89,Delver of Secrets,16
89,Dragon's Rage Channeler,20
89,Dread Return,1
89,Dress Down,6
89,Drown in the Loch,1
89,Dryad Arbor,3
89,Elvish Reclaimer,8
89,Elvish Spirit Guide,8
89,"Emrakul, the Aeons Torn",3
89,Endurance,5
89,Ensnaring Bridge,1
89,Entomb,8
89,Expedition Map,1
89,Fable of the Mirror-Breaker,8
89,Fatal Push,10
89,Fiend Artisan,4
89,Flagstones of Trokair,2
89,Flooded Strand,16
89,Flusterstorm,2
89,Force of Negation,4
89,Force of Will,52
89,Forest,4
89,Forth Eorlingas!,8
89,Fury,6
89,Gaea's Cradle,4
89,Goblin Engineer,4
89,Goblin Welder,4
89,Great Furnace,2
89,Green Sun's Zenith,8
89,Grief,24
89,Grim Monolith,4
89,Grindstone,2
89,"Grist, the Hunger Tide",1
89,Hymn to Tourach,1
89,Ignoble Hierarch,4
89,Inventors' Fair,1
89,Invigorate,1
89,Island,12
89,Karakas,1
89,"Karn, the Great Creator",4
89,Knight of the Reliquary,4
89,Lair of the Hydra,1
89,Legolas's Quick Reflexes,2
89,"Leovold, Emissary of Trest",1
89,Lightning Bolt,22
89,Liliana of the Veil,1
89,Lotus Petal,23
89,Lórien Revealed,10
89,Manifold Key,4
89,Memory's Journey,1
89,"Minsc & Boo, Timeless Heroes",4
89,Mishra's Bauble,14
89,Misty Rainforest,28
89,Molten Collapse,12
89,Mountain,8
89,Mox Diamond,6
89,Mox Opal,5
89,Murderous Cut,6
89,Murktide Regent,25
89,Mystic Forge,4
89,Mystic Sanctuary,4
89,Narcomoeba,4
89,"Narset, Parter of Veils",4
89,Natural Order,3
89,Noble Hierarch,4
89,Not Dead After All,3
89,Oliphaunt,4
89,Omniscience,2
89,Once Upon a Time,6
89,Opposition Agent,4
89,Orcish Bowmasters,46
89,Outland Liberator,1
89,Pact of Negation,4
89,Painter's Servant,4
89,Paradox Engine,3
89,Phyrexian Dragon Engine,1
89,Phyrexian Dreadnought,4
89,Plains,4
89,Plateau,2
89,Polluted Delta,34
89,Ponder,52
89,Preordain,2
89,Prismatic Ending,6
89,Prismatic Vista,6
89,Pyroblast,3
89,Ramunap Excavator,1
89,Reanimate,25
89,Red Elemental Blast,1
89,Sauron's Ransom,2
89,Savannah,3
89,Saw in Half,4
89,Scalding Tarn,21
89,Sea Gate Restoration,1
89,Seal of Fire,2
89,Sejiri Steppe,2
89,Serum Powder,4
89,Shadowspear,1
89,Sheoldred's Edict,8
89,"Sheoldred, the Apocalypse",2
89,Show and Tell,4
89,Simian Spirit Guide,9
89,Snapcaster Mage,1
89,Sneak Attack,4
89,Snow-Covered Island,1
89,Snuff Out,2
89,Soul-Guide Lantern,1
89,Spell Pierce,2
89,Stalactite Stalker,16
89,Stifle,10
89,Strict Proctor,3
89,Summoner's Pact,4
89,Supreme Verdict,2
89,Swamp,24
89,Swords to Plowshares,20
89,Sylvan Safekeeper,1
89,"Teferi, Time Raveler",2
89,Terminate,2
89,Thassa's Oracle,1
89,The One Ring,7
89,Thespian's Stage,2
89,Thoughtseize,14
89,Torpor Orb,2
89,Troll of Khazad-dûm,20
89,Tropical Island,12
89,Tundra,5
89,Turntimber Symbiosis,4
89,Undercity Informer,4
89,Underground Sea,33
89,Up the Beanstalk,12
89,"Uro, Titan of Nature's Wrath",3
89,Urza's Saga,13
89,Urza's Workshop,4
89,Veil of Summer,2
89,Verdant Catacombs,2
89,Volcanic Island,16
89,Voltaic Key,3
89,Wasteland,55
89,Watery Grave,1
89,Wild Cantor,1
89,Windswept Heath,7
89,Witherbloom Command,6
89,Wooded Foothills,3
89,"Yavimaya, Cradle of Growth",2
90,Aether Vial,4
90,Agatha's Soul Cauldron,3
90,Amulet of Vigor,12
90,Ancient Stirrings,4
90,Arboreal Grazer,12
90,Archfiend of the Dross,1
90,Architects of Will,7
90,Archon of Cruelty,3
90,Arid Mesa,4
90,Asmoranomardicadaistinaculdacar,4
90,"Azusa, Lost but Seeking",4
90,Blackcleave Cliffs,16
90,Blast Zone,1
90,Blood Artist,1
90,Blood Crypt,25
90,Blood Moon,2
90,Bloodstained Mire,23
90,Blooming Marsh,3
90,Bojuka Bog,1
90,Boros Garrison,2
90,"Boseiju, Who Endures",21
90,Brazen Borrower,1
90,Breeding Pool,7
90,Cabal Coffers,8
90,Canyon Slough,1
90,Castle Locthwain,3
90,Cavern of Souls,5
90,Change the Equation,1
90,Chord of Calling,4
90,Chromatic Sphere,4
90,Chromatic Star,4
90,Cityscape Leveler,3
90,Cling to Dust,4
90,Colossal Skyturtle,2
90,Colossus Hammer,4
90,Counterspell,8
90,Crashing Footfalls,4
90,Crumbling Vestige,1
90,Cultivator Colossus,3
90,Curator of Mysteries,8
90,Damnation,3
90,Dauthi Voidwalker,20
90,Dead // Gone,4
90,Deeproot Pilgrimage,3
90,Delighted Halfling,12
90,Demolition Field,5
90,Dismember,3
90,Dragon's Rage Channeler,8
90,Dryad Arbor,1
90,Dryad of the Ilysian Grove,12
90,Dwarven Mine,4
90,Eldritch Evolution,1
90,"Elesh Norn, Mother of Machines",2
90,Emeria's Call,4
90,"Emrakul, the Promised End",1
90,Endurance,1
90,Esper Sentinel,4
90,Expedition Map,9
90,Expressive Iteration,8
90,Fable of the Mirror-Breaker,24
90,Fatal Push,22
90,Feign Death,1
90,Field of Ruin,8
90,Fire // Ice,6
90,Flame of Anor,3
90,Flooded Strand,14
90,Force of Negation,13
90,Forest,22
90,Forge Anew,1
90,Generous Ent,7
90,Gingerbrute,1
90,Giver of Runes,2
90,Golgari Rot Farm,3
90,Grief,28
90,"Grist, the Hunger Tide",4
90,Gruul Turf,8
90,Hallowed Fountain,1
90,Hanweir Battlements,1
90,"Hapatra, Vizier of Poisons",1
90,Haywire Mite,1
90,Horizon Canopy,1
90,Ignoble Hierarch,1
90,Indatha Triome,1
90,Indomitable Creativity,4
90,Inkmoth Nexus,3
90,Inquisition of Kozilek,2
90,"Inti, Seneschal of the Sun",6
90,Island,16
90,Jetmir's Garden,1
90,Kaldra Compleat,3
90,"Karn, the Great Creator",8
90,Kessig Wolf Run,1
90,Ketria Triome,1
90,Khalni Garden,1
90,Kolaghan's Command,4
90,"Kroxa, Titan of Death's Hunger",6
90,Ledger Shredder,4
90,Leyline Binding,16
90,Lightning Bolt,29
90,Littjara Mirrorlake,1
90,Living End,8
90,Lord of Atlantis,2
90,Lórien Revealed,3
90,Maelstrom Pulse,1
90,Magus of the Moon,1
90,Malakir Rebirth,1
90,Mana Tithe,3
90,March of Wretched Sorrow,8
90,Marsh Flats,13
90,Master of the Pearl Trident,4
90,Merfolk Trickster,4
90,"Minamo, School at Water's Edge",1
90,Mishra's Bauble,8
90,Mishra's Research Desk,1
90,Misty Rainforest,23
90,Molten Collapse,4
90,Mount Doom,1
90,Mountain,3
90,Murktide Regent,6
90,Mutavault,6
90,Nihil Spellbomb,1
90,Nishoba Brawler,3
90,"Nissa, Resurgent Animist",3
90,Not Dead After All,20
90,Oath of Nissa,1
90,Oblivion Stone,3
90,Oliphaunt,3
90,"Omnath, Locus of Creation",8
90,Orcish Bowmasters,36
90,Ornithopter,3
90,"Otawara, Soaring City",12
90,Ovalchase Daredevil,4
90,Overgrown Tomb,5
90,Pendelhaven,1
90,Pithing Needle,1
90,Plains,12
90,Polluted Delta,16
90,Preordain,8
90,Primeval Titan,12
90,Prismatic Ending,10
90,Profane Tutor,2
90,Puresteel Paladin,4
90,Pyrite Spellbomb,1
90,Radiant Fountain,1
90,"Ragavan, Nimble Pilferer",40
90,Raugrin Triome,2
90,Reprieve,3
90,Rishadan Dockhand,4
90,Sacred Foundry,5
90,Savai Triome,2
90,Scalding Tarn,9
90,Scion of Draco,4
90,Selesnya Sanctuary,5
90,Shadow of Doubt,3
90,Shadowspear,3
90,Shardless Agent,12
90,Sheoldred's Edict,4
90,"Sheoldred, the Apocalypse",12
90,Sigarda's Aid,4
90,Simic Growth Chamber,12
90,Slayers' Stronghold,2
90,Snow-Covered Forest,1
90,Snow-Covered Island,4
90,Snow-Covered Plains,1
90,"Sokenzan, Crucible of Defiance",1
90,Solitude,10
90,Souls of the Lost,1
90,Spell Pierce,4
90,Spell Snare,1
90,Spelunking,3
90,Spirebluff Canal,8
90,Springleaf Drum,3
90,Stalactite Stalker,4
90,Steam Vents,14
90,Stern Scolding,2
90,Stomping Ground,7
90,Stoneforge Mystic,4
90,Strangleroot Geist,1
90,Street Wraith,8
90,Striped Riverwinder,6
90,Stubborn Denial,4
90,Subtlety,8
90,Summoner's Pact,12
90,"Sunhome, Fortress of the Legion",2
90,Sunken Citadel,2
90,Sunken Ruins,1
90,Surge of Salvation,4
90,Svyelun of Sea and Sky,4
90,Swamp,36
90,Sylvan Scrying,3
90,"Takenuma, Abandoned Mire",7
90,Tarmogoyf,4
90,"Teferi, Time Raveler",10
90,Temple Garden,3
90,Terminate,12
90,Territorial Kavu,4
90,The Mightstone and Weakstone,2
90,The Mycosynth Gardens,6
90,The One Ring,30
90,The Underworld Cookbook,4
90,Thoughtseize,36
90,Thran Spider,2
90,Tide Shaper,4
90,Tishana's Tidebinder,13
90,Tolaria West,6
90,Transmogrify,1
90,Tribal Flames,4
90,Troll of Khazad-dûm,6
90,Twilight Mire,2
90,"Ulamog, the Ceaseless Hunger",3
90,Undying Evil,4
90,Unholy Heat,12
90,"Urborg, Tomb of Yawgmoth",8
90,Urza's Mine,4
90,Urza's Power Plant,4
90,Urza's Saga,24
90,Urza's Tower,4
90,"Valakut, the Molten Pinnacle",6
90,Verdant Catacombs,18
90,Vesuva,4
90,Violent Outburst,12
90,Vodalian Hexcatcher,4
90,Waker of Waves,5
90,Wall of Roots,4
90,Watery Grave,1
90,Wild Nacatl,4
90,Windswept Heath,12
90,Wooded Foothills,14
90,Wrenn and Six,16
90,Wurmcoil Engine,4
90,Xander's Lounge,1
90,"Yawgmoth, Thran Physician",4
90,Young Wolf,4
90,Zagoth Triome,2
91,Agony Warp,2
91,All That Glitters,4
91,Ancient Den,4
91,Ardent Elementalist,2
91,Arms of Hadar,3
91,Augur of Bolas,8
91,Avacyn's Pilgrim,2
91,Avenging Hunter,12
91,Axebane Guardian,4
91,Azorius Guildgate,3
91,Basilisk Gate,8
91,Birchlore Rangers,4
91,Blood Fountain,4
91,Bojuka Bog,5
91,Boros Garrison,2
91,Brainstorm,14
91,Brinebarrow Intruder,4
91,Burning-Tree Emissary,4
91,Campfire,1
91,Cast Down,18
91,Chain Lightning,3
91,Chainer's Edict,2
91,Citadel Gate,8
91,Cliffgate,4
91,Contaminated Aquifer,12
91,Counterspell,20
91,Crashing Drawbridge,2
91,Crawl from the Cellar,1
91,Crypt Rats,9
91,Dawnbringer Cleric,4
91,Deadly Dispute,12
91,Deep Analysis,3
91,Defile,7
91,Dimir Aqueduct,2
91,Dispel,1
91,Distant Melody,2
91,Drift of Phantasms,4
91,Drown in Sorrow,1
91,Electrickery,2
91,Elvish Mystic,2
91,Elvish Vanguard,4
91,End the Festivities,2
91,Ephemerate,4
91,Experimental Synthesizer,24
91,Faerie Miscreant,4
91,Faerie Seer,10
91,Faithless Looting,1
91,Fallaji Archaeologist,1
91,Fanatical Offering,9
91,Firebrand Archer,1
91,Forest,25
91,Freed from the Real,1
91,Frogmite,4
91,Fyndhorn Elves,2
91,Galvanic Alchemist,1
91,Galvanic Blast,23
91,Generous Ent,4
91,Gingerbread Cabin,1
91,Gingerbrute,4
91,Glint Hawk,4
91,Goblin Blast-Runner,4
91,Goblin Bushwhacker,16
91,Goblin Grenade,2
91,Goblin Tomb Raider,20
91,Golgari Rot Farm,2
91,Great Furnace,24
91,Guardian of the Guildpact,4
91,Gurmag Angler,6
91,Haunted Mire,3
91,Heap Gate,3
91,Ice Tunnel,2
91,Ichor Wellspring,10
91,Implement of Combustion,8
91,Inspiring Overseer,4
91,Island,53
91,Jaspera Sentinel,6
91,Journey to Nowhere,6
91,Kessig Flamebreather,4
91,Khalni Garden,12
91,Kuldotha Rebirth,16
91,Late to Dinner,1
91,Lava Dart,2
91,Lead the Stampede,6
91,Lembas,8
91,Lightning Bolt,22
91,Llanowar Elves,2
91,Lotus Petal,12
91,Lórien Revealed,14
91,Maestros Theater,1
91,Mental Note,4
91,Militia Bugler,1
91,Moon-Circuit Hacker,4
91,Mountain,64
91,Murmuring Mystic,2
91,Mutagenic Growth,4
91,Myr Enforcer,4
91,Ninja of the Deep Hours,10
91,Obscura Storefront,1
91,Of One Mind,4
91,Ornithopter,4
91,Orochi Leafcaller,1
91,Overgrown Battlement,4
91,Plains,4
91,Preordain,10
91,Priest of Titania,4
91,Prismatic Strands,7
91,Quirion Ranger,8
91,Raffine's Informant,4
91,Razortide Bridge,2
91,Reaping the Graves,1
91,Reckless Impulse,15
91,Reckoner's Bargain,3
91,Rustvale Bridge,4
91,Sacred Cat,8
91,Saruli Caretaker,4
91,Scholar of Athreos,1
91,Sea Gate,4
91,Seal of Fire,2
91,Seat of the Synod,1
91,Secret Door,1
91,Shield-Wall Sentinel,3
91,Silverbluff Bridge,1
91,Smoke Shroud,2
91,Snap,4
91,Snuff Out,16
91,Spell Pierce,2
91,Spellstutter Sprite,12
91,Spinning Darkness,6
91,Spirited Companion,4
91,Springleaf Drum,4
91,Squadron Hawk,4
91,Stonehorn Dignitary,1
91,Suffocating Fumes,2
91,Swamp,34
91,The Modern Age,4
91,Third Path Savant,1
91,Thorn of the Black Rose,11
91,Thought Scour,4
91,Thoughtcast,4
91,Thraben Inspector,4
91,Timberwatch Elf,4
91,Tithing Blade,12
91,Tolarian Terror,4
91,Troll of Khazad-dûm,8
91,Tuktuk Rubblefort,1
91,Unexpected Fangs,2
91,Vault of Whispers,2
91,Vines of Vastwood,4
91,Voldaren Epicure,20
91,Wellwisher,2
91,Winding Way,8
91,Witch's Cottage,3
91,Wrenn's Resolve,15
91,_____ Goblin,12
92,Absorb,4
92,Agadeem's Awakening,1
92,Arboreal Grazer,4
92,Archfiend of the Dross,1
92,Arclight Phoenix,4
92,Bala Ged Recovery,3
92,Battlefield Forge,4
92,Bitter Triumph,4
92,Blackcleave Cliffs,17
92,Blightstep Pathway,20
92,Blood Crypt,20
92,Bloodtithe Harvester,20
92,Bonecrusher Giant,20
92,"Boseiju, Who Endures",3
92,Botanical Sanctum,4
92,Brazen Borrower,1
92,Breeding Pool,1
92,Canyon Slough,1
92,Castle Ardenvale,2
92,Castle Locthwain,4
92,Castle Vantress,2
92,Cauldron Familiar,3
92,Censor,2
92,"Chandra, Dressed to Kill",2
92,"Chandra, Hope's Beacon",1
92,Change the Equation,1
92,Chart a Course,1
92,Claim the Firstborn,3
92,Clearwater Pathway,2
92,Consider,4
92,Dark Petition,2
92,Darkslick Shores,4
92,Deadly Dispute,4
92,Den of the Bugbear,14
92,Deserted Beach,8
92,Dovin's Veto,8
92,Drown in the Loch,4
92,Duress,1
92,Eidolon of the Great Revel,4
92,"Eiganjo, Seat of the Empire",3
92,Emergent Ultimatum,3
92,Fable of the Mirror-Breaker,20
92,Faerie Mastermind,3
92,Farewell,2
92,Fatal Push,23
92,Field of Ruin,8
92,Fiery Impulse,4
92,Galvanic Iteration,1
92,Get Lost,6
92,Ghitu Lavarunner,4
92,Giant Killer,1
92,Glacial Fortress,6
92,Gleeful Demolition,4
92,Go for the Throat,4
92,Graveyard Trespasser,12
92,Hall of Storm Giants,6
92,Hallowed Fountain,8
92,Hallowed Moonlight,2
92,Haunted Ridge,13
92,Heartless Act,3
92,Hengegate Pathway,6
92,Hidden Strings,4
92,Hive of the Eye Tyrant,12
92,Imodane's Recruiter,3
92,Impulse,4
92,Inspiring Vantage,4
92,"Inti, Seneschal of the Sun",6
92,Irrigated Farmland,6
92,Island,11
92,Jwari Disruption,6
92,Kaito Shizuki,3
92,Knight-Errant of Eos,4
92,"Kroxa, Titan of Death's Hunger",8
92,Kumano Faces Kakkazan,8
92,Lair of the Hydra,1
92,Ledger Shredder,4
92,"Lier, Disciple of the Drowned",1
92,Light Up the Stage,7
92,Lightning Axe,4
92,Liliana of the Veil,1
92,Lotus Field,4
92,Make Disappear,5
92,Malakir Rebirth,1
92,March of Otherworldly Light,4
92,Mayhem Devil,4
92,Memory Deluge,7
92,Monastery Swiftspear,8
92,Monstrous Rage,6
92,Mountain,31
92,Mutavault,2
92,Needleverge Pathway,3
92,"Ojer Axonil, Deepest Might",4
92,Omen of the Sea,8
92,Omniscience,1
92,Opt,4
92,Ornithopter,4
92,"Otawara, Soaring City",6
92,Picklock Prankster,4
92,Plains,4
92,Play with Fire,8
92,Pore Over the Pages,4
92,Power Word Kill,2
92,Rampaging Ferocidon,8
92,Ramunap Ruins,8
92,Reckoner Bankbuster,6
92,Render Silent,2
92,Resolute Reinforcements,4
92,Restless Anchorage,4
92,Restless Reef,1
92,Riverglide Pathway,4
92,Sacred Foundry,4
92,Shark Typhoon,6
92,Shefet Dunes,2
92,"Sheoldred, the Apocalypse",11
92,Shimmer of Possibility,2
92,Sleight of Hand,4
92,Smuggler's Copter,8
92,Soaring Thought-Thief,4
92,"Sokenzan, Crucible of Defiance",7
92,Soul-Scar Mage,8
92,Spell Pierce,4
92,Spirebluff Canal,4
92,Steam Vents,4
92,Stormcarved Coast,1
92,Sulfurous Springs,4
92,Sunfall,1
92,Sunken Citadel,1
92,Supreme Verdict,6
92,Swamp,11
92,Sylvan Scrying,4
92,"Takenuma, Abandoned Mire",5
92,"Teferi, Hero of Dominaria",7
92,Temple of Mystery,2
92,Temporal Trespass,1
92,Temporary Lockdown,8
92,"Thalia, Guardian of Thraben",3
92,The Wandering Emperor,8
92,Thespian's Stage,4
92,Thieves' Guild Enforcer,4
92,Thoughtseize,24
92,Thraben Inspector,4
92,Torch the Tower,1
92,Treasure Cruise,6
92,Underground River,1
92,Unlucky Witness,3
92,"Urborg, Tomb of Yawgmoth",5
92,Venerated Loxodon,4
92,Vizier of Tumbling Sands,4
92,Voldaren Epicure,4
92,Warden of the Inner Sky,4
92,Watery Grave,4
92,Wild Slash,2
92,Witch's Oven,4
92,Wizard's Lightning,4
93,"Aclazotz, Deepest Betrayal",2
93,Adarkar Wastes,5
93,Ancestral Anger,4
93,Annex Sentry,5
93,Anoint with Affliction,1
93,Audacity,4
93,Big Score,4
93,Bitter Triumph,3
93,Blackcleave Cliffs,7
93,Bloodtithe Harvester,4
93,"Boseiju, Who Endures",1
93,Breach the Multiverse,2
93,Bring the Ending,3
93,Brotherhood's End,3
93,Cacophony Scamp,4
93,Cavern of Souls,7
93,Caves of Koilos,10
93,Charge of the Mites,5
93,Copperline Gorge,4
93,Crawling Chorus,8
93,Cut Down,17
93,Darkslick Shores,16
93,Deathcap Glade,4
93,Deep-Cavern Bat,24
93,"Dennick, Pious Apprentice",6
93,Deserted Beach,2
93,Destroy Evil,1
93,Duress,1
93,"Eiganjo, Seat of the Empire",5
93,Ertai Resurrected,4
93,"Etali, Primal Conqueror",3
93,Experimental Augury,3
93,Fading Hope,5
93,Faerie Mastermind,8
93,Field of Ruin,2
93,Forest,5
93,Geological Appraiser,4
93,Giant Growth,4
93,"Gix, Yawgmoth Praetor",4
93,Glissa Sunslayer,3
93,Go for the Throat,20
93,Haunted Ridge,8
93,Island,5
93,Jawbone Duelist,6
93,Karplusan Forest,4
93,Kumano Faces Kakkazan,4
93,Liliana of the Veil,3
93,Llanowar Wastes,4
93,Loran of the Third Path,2
93,"Lord Skitter, Sewer King",5
93,Make Disappear,6
93,March of Swirling Mist,8
93,Mirran Banesplitter,2
93,Mirrex,8
93,Monastery Swiftspear,4
93,Monstrous Rage,4
93,Mosswood Dreadknight,4
93,Mountain,12
93,"Nissa, Ascended Animist",1
93,"Otawara, Soaring City",6
93,Picnic Ruiner,4
93,Plains,3
93,Plaza of Heroes,1
93,Preacher of the Schism,17
93,Questing Druid,4
93,Raffine's Tower,7
93,"Raffine, Scheming Seer",12
93,Razorverge Thicket,6
93,Restless Anchorage,10
93,Restless Cottage,4
93,Restless Reef,3
93,Restless Vents,8
93,Rockfall Vale,1
93,Seachrome Coast,12
93,Sentinel of the Nameless City,4
93,Serum Snare,6
93,Shattered Sanctum,10
93,"Sheoldred, the Apocalypse",11
93,Shipwreck Marsh,4
93,Skrelv's Hive,8
93,"Skrelv, Defector Mite",8
93,Slaughter Singer,3
93,"Sokenzan, Crucible of Defiance",3
93,Spyglass Siren,4
93,Subterranean Schooner,6
93,Sulfurous Springs,3
93,Swamp,19
93,"Takenuma, Abandoned Mire",7
93,Tenacious Underdog,1
93,The Cruelty of Gix,7
93,The Irencrag,1
93,The Seedcore,8
93,The Wandering Emperor,4
93,Thran Portal,4
93,Tishana's Tidebinder,10
93,Trumpeting Carnosaur,8
93,Underground River,14
93,Venerated Rotpriest,8
93,Virtue of Loyalty,6
93,Virtue of Persistence,3
93,Wedding Announcement,8
93,Yavimaya Coast,5
93,Yavimaya Iconoclast,2
94,Ancestral Recall,7
94,Ancient Tomb,16
94,Anointed Peacekeeper,6
94,Archon of Emeria,8
94,"Atraxa, Grand Unifier",6
94,Bayou,1
94,Bazaar of Baghdad,4
94,Beast Within,1
94,Birds of Paradise,2
94,Black Lotus,11
94,Bolas's Citadel,4
94,"Boseiju, Who Endures",6
94,Brainstorm,6
94,Cavern of Souls,9
94,Chalice of the Void,1
94,Chancellor of the Annex,8
94,Chrome Mox,8
94,City of Traitors,1
94,Collector Ouphe,2
94,Containment Priest,2
94,Coveted Jewel,4
94,Creeping Chill,4
94,Crucible of Worlds,3
94,Dauntless Dismantler,8
94,Delighted Halfling,2
94,Demonic Tutor,4
94,Dig Through Time,3
94,Elvish Spirit Guide,2
94,Emeria's Call,6
94,Fable of the Mirror-Breaker,1
94,Flash,1
94,Flooded Strand,4
94,Flusterstorm,6
94,Forbidden Orchard,8
94,Force of Negation,11
94,Force of Vigor,3
94,Force of Will,32
94,Forest,1
94,Ghost Quarter,1
94,Gitaxian Probe,6
94,Golgari Grave-Troll,1
94,Golgari Thug,4
94,"Golos, Tireless Pilgrim",3
94,Grief,4
94,Grim Monolith,4
94,Hollow One,4
94,Hullbreacher,8
94,Hurkyl's Recall,1
94,Ichorid,4
94,"Inti, Seneschal of the Sun",2
94,Inventors' Fair,1
94,Island,7
94,Karakas,5
94,"Karn, the Great Creator",3
94,Kogla and Yidaro,1
94,"Lavinia, Azorius Renegade",7
94,Lightning Bolt,4
94,Lodestone Golem,1
94,Loran of the Third Path,4
94,Lotus Petal,4
94,Lórien Revealed,14
94,Mana Crypt,10
94,Mana Vault,3
94,Manifold Key,6
94,Memory's Journey,1
94,Mental Misstep,8
94,Merchant Scroll,2
94,"Minsc & Boo, Timeless Heroes",3
94,Misdirection,1
94,Mishra's Bauble,1
94,Mishra's Workshop,8
94,Misty Rainforest,9
