card id,card name,colors,cmc,type,subtype,MTGO_id,cardset,rarity,foil,latest price
811,Volatile Fjord,,0,"[""'Snow'"", ""'Land'""]","[""'Island'"", ""'Mountain'""]",87897,KHM,Common,0,0.002
812,Winding Way,['G'],2,"[""'Sorcery'""]",,72759,MH1,Common,1,0.26
813,Wooded Ridgeline,,0,"[""'Land'""]","[""'Mountain'"", ""'Forest'""]",102996,DMU,Common,0,0.002
814,Abrupt Decay,"['B', 'G']",2,"[""'Instant'""]",,46497,RTR,Rare,0,0.06
815,Aetherflux Reservoir,,4,"[""'Artifact'""]",,61805,KLD,Rare,0,0.007
816,Amalia Benavides Aguirre,"['B', 'W']",2,"[""'Legendary'"", ""'Creature'""]","[""'Vampire'"", ""'Scout'""]",117490,LCI,Rare,0,0.09
817,Bring to Light,"['G', 'U']",5,"[""'Sorcery'""]",,58574,BFZ,Rare,1,0.01
818,Cenote Scout,['G'],1,"[""'Creature'""]","[""'Merfolk'"", ""'Scout'""]",118180,LCI,Uncommon,0,0.003
819,Chart a Course,['U'],2,"[""'Sorcery'""]",,117886,LCI,Uncommon,0,0.003
820,Cling to Dust,['B'],1,"[""'Instant'""]",,79298,THB,Uncommon,0,0.003
821,Collected Company,['G'],4,"[""'Instant'""]",,85911,SL2,Rare,1,2.75
822,Combat Courier,,1,"[""'Artifact'"", ""'Creature'""]","[""'Construct'""]",104772,BRO,Common,0,0.002
823,Deafening Clarion,"['R', 'W']",3,"[""'Sorcery'""]",,69703,GRN,Rare,0,0.006
824,"Dina, Soul Steeper","['B', 'G']",2,"[""'Legendary'"", ""'Creature'""]","[""'Dryad'"", ""'Druid'""]",109296,MUL,Uncommon,0,0.003
825,Dragonskull Summit,,0,"[""'Land'""]",,65534,XLN,Rare,0,0.006
826,Drowned Catacomb,,0,"[""'Land'""]",,45314,M13,Rare,0,0.006
827,Ensoul Artifact,['U'],2,"[""'Enchantment'""]","[""'Aura'""]",53602,M15,Uncommon,0,0.003
828,Extinction Event,['B'],4,"[""'Sorcery'""]",,80185,IKO,Rare,0,0.04
829,Fabled Passage,,0,"[""'Land'""]",,78634,ELD,Rare,0,0.06
830,Gleeful Demolition,['R'],1,"[""'Sorcery'""]",,106483,ONE,Uncommon,0,0.003
831,Godless Shrine,,0,"[""'Land'""]","[""'Plains'"", ""'Swamp'""]",47453,GTC,Rare,0,0.09
832,Hinterland Harbor,,0,"[""'Land'""]",,42670,ISD,Rare,0,0.006
833,Invoke Despair,['B'],5,"[""'Sorcery'""]",,97122,NEO,Rare,0,0.06
834,"Kellan, Daring Traveler",['W'],2,"[""'Legendary'"", ""'Creature'""]","[""'Human'"", ""'Faerie'"", ""'Scout'""]",117693,LCI,Rare,1,0.02
835,Lunarch Veteran,['W'],1,"[""'Creature'""]","[""'Human'"", ""'Cleric'""]",92980,MID,Common,0,0.002
836,"Nahiri, the Harbinger","['R', 'W']",4,"[""'Legendary'"", ""'Planeswalker'""]","[""'Nahiri'""]",59924,SOI,Mythic,0,0.09
837,Niv-Mizzet Reborn,"['B', 'G', 'R', 'U', 'W']",5,"[""'Legendary'"", ""'Creature'""]","[""'Dragon'"", ""'Avatar'""]",72022,WAR,Mythic,0,0.07
838,"Niv-Mizzet, Supreme","['B', 'G', 'R', 'U', 'W']",5,"[""'Legendary'"", ""'Creature'""]","[""'Dragon'"", ""'Avatar'""]",109088,MAT,Rare,0,0.006
839,Prosperous Innkeeper,['G'],2,"[""'Creature'""]","[""'Halfling'"", ""'Citizen'""]",91902,AFR,Uncommon,0,0.003
840,Quakebringer,['R'],5,"[""'Creature'""]","[""'Giant'"", ""'Berserker'""]",87626,KHM,Mythic,1,0.39
841,Reckless Bushwhacker,['R'],3,"[""'Creature'""]","[""'Goblin'"", ""'Warrior'"", ""'Ally'""]",59273,OGW,Uncommon,0,0.16
842,Return to the Ranks,['W'],2,"[""'Sorcery'""]",,53580,M15,Rare,0,0.14
843,Selfless Savior,['W'],1,"[""'Creature'""]","[""'Dog'""]",81299,M21,Uncommon,0,0.003
844,Shadows' Verdict,['B'],5,"[""'Sorcery'""]",,83217,ZNR,Rare,0,0.006
845,Shivan Reef,,0,"[""'Land'""]",,57674,ORI,Rare,0,0.007
846,Shrapnel Blast,['R'],2,"[""'Instant'""]",,53284,M15,Uncommon,0,0.003
847,Smuggler's Copter,,2,"[""'Artifact'""]","[""'Vehicle'""]",61797,KLD,Rare,0,0.2
848,Spyglass Siren,['U'],1,"[""'Creature'""]","[""'Siren'"", ""'Pirate'""]",117956,LCI,Uncommon,0,0.003
849,Sunpetal Grove,,0,"[""'Land'""]",,45320,M13,Rare,0,0.006
850,Sylvan Caryatid,['G'],2,"[""'Creature'""]","[""'Plant'""]",50260,THS,Rare,0,0.008
851,Tenacious Underdog,['B'],2,"[""'Creature'""]","[""'Human'"", ""'Warrior'""]",98413,SNC,Rare,0,0.02
852,The End,['G'],4,"[""'Legendary'"", ""'Enchantment'"", ""'Creature'""]","[""'Spider'""]",116486,WOE,Rare,0,0.1
853,Torch the Tower,['R'],1,"[""'Instant'""]",,116634,WOE,Common,0,0.002
854,Unmoored Ego,"['B', 'U']",3,"[""'Sorcery'""]",,69797,GRN,Rare,0,0.01
855,"Valki, God of Lies",['B'],2,"[""'Legendary'"", ""'Creature'""]","[""'God'""]",87559,KHM,Mythic,0,0.76
856,Vanishing Verse,"['B', 'W']",2,"[""'Instant'""]",,88995,STX,Rare,0,0.37
857,Voice of Resurgence,"['G', 'W']",2,"[""'Creature'""]","[""'Elemental'""]",48302,DGM,Mythic,0,0.21
858,Welcoming Vampire,['W'],3,"[""'Creature'""]","[""'Vampire'""]",94392,VOW,Rare,0,0.21
859,Wildgrowth Walker,['G'],2,"[""'Creature'""]","[""'Elemental'""]",65452,XLN,Uncommon,0,0.003
860,Ziatora's Proving Ground,,0,"[""'Land'""]","[""'Swamp'"", ""'Mountain'"", ""'Forest'""]",98741,SNC,Rare,0,1.73
861,Archangel of Wrath,['W'],4,"[""'Creature'""]","[""'Angel'""]",102482,DMU,Rare,0,0.1
862,"Ashnod, Flesh Mechanist",['B'],1,"[""'Legendary'"", ""'Creature'""]","[""'Human'"", ""'Artificer'""]",104786,BRO,Rare,0,0.007
863,Audacity,['G'],1,"[""'Enchantment'""]","[""'Aura'""]",104956,BRO,Uncommon,0,0.003
864,Bartolomé del Presidio,"['B', 'W']",2,"[""'Legendary'"", ""'Creature'""]","[""'Vampire'"", ""'Knight'""]",118284,LCI,Uncommon,0,0.003
865,Black Sun's Twilight,['B'],1,"[""'Instant'""]",,106383,ONE,Rare,0,0.006
866,Cacophony Scamp,['R'],1,"[""'Creature'""]","[""'Phyrexian'"", ""'Goblin'"", ""'Warrior'""]",106463,ONE,Uncommon,0,0.003
867,Caves of Koilos,,0,"[""'Land'""]",,22647,9ED,Rare,0,0.006
868,Chrome Host Seedshark,['U'],3,"[""'Creature'""]","[""'Phyrexian'"", ""'Shark'""]",109917,MOM,Rare,1,0.46
869,Copperline Gorge,,0,"[""'Land'""]",,38301,SOM,Rare,0,0.04
870,Courier's Briefcase,['G'],2,"[""'Artifact'""]","[""'Treasure'""]",98503,SNC,Uncommon,0,0.003
871,Darkslick Shores,,0,"[""'Land'""]",,106716,ONE,Rare,1,0.06
872,"Dennick, Pious Apprentice","['U', 'W']",2,"[""'Legendary'"", ""'Creature'""]","[""'Human'"", ""'Soldier'""]",94138,MID,Rare,0,0.02
873,Depopulate,['W'],4,"[""'Sorcery'""]",,98239,SNC,Rare,0,0.08
874,Dig Up,['G'],1,"[""'Sorcery'""]",,94746,VOW,Rare,0,0.006
875,Dreamroot Cascade,,0,"[""'Land'""]",,94904,VOW,Rare,0,0.58
876,"Elas il-Kor, Sadistic Pilgrim","['B', 'W']",2,"[""'Legendary'"", ""'Creature'""]","[""'Phyrexian'"", ""'Kor'"", ""'Cleric'""]",102872,DMU,Uncommon,0,0.003
877,Ertai Resurrected,"['B', 'U']",4,"[""'Legendary'"", ""'Creature'""]","[""'Phyrexian'"", ""'Human'"", ""'Wizard'""]",102875,DMU,Rare,1,0.2
878,Experimental Augury,['U'],2,"[""'Instant'""]",,106313,ONE,Common,0,0.002
879,Faerie Mastermind,['U'],2,"[""'Creature'""]","[""'Faerie'"", ""'Rogue'""]",109584,MOM,Rare,0,0.56
880,Fallaji Archaeologist,['U'],2,"[""'Creature'""]","[""'Human'"", ""'Scout'""]",104714,BRO,Common,0,0.002
881,Geological Appraiser,['R'],4,"[""'Creature'""]","[""'Human'"", ""'Artificer'""]",118118,LCI,Uncommon,0,0.003
882,Giant Growth,['G'],1,"[""'Instant'""]",,104984,BRO,Common,0,0.002
883,Herd Migration,['G'],7,"[""'Sorcery'""]",,102806,DMU,Rare,0,0.08
884,Horned Loch-Whale,['U'],6,"[""'Creature'""]","[""'Whale'""]",115996,WOE,Rare,0,0.007
885,Imodane's Recruiter,['R'],3,"[""'Creature'""]","[""'Human'"", ""'Knight'""]",116820,WOE,Uncommon,0,0.003
886,Invasion of Segovia,['U'],3,"[""'Battle'""]","[""'Siege'""]",109944,MOM,Rare,0,0.02
887,Invasion of Zendikar,['G'],4,"[""'Battle'""]","[""'Siege'""]",110270,MOM,Uncommon,0,0.003
888,Kami of Whispered Hopes,['G'],3,"[""'Creature'""]","[""'Spirit'""]",110276,MOM,Uncommon,0,0.003
889,Karplusan Forest,,0,"[""'Land'""]",,22961,9ED,Rare,0,0.02
890,Knight-Errant of Eos,['W'],5,"[""'Creature'""]","[""'Human'"", ""'Knight'""]",109572,MOM,Rare,0,0.65
891,Likeness Looter,"['B', 'U']",2,"[""'Creature'""]","[""'Faerie'"", ""'Shapeshifter'""]",116760,WOE,Rare,0,0.03
892,"Lord Skitter, Sewer King",['B'],3,"[""'Legendary'"", ""'Creature'""]","[""'Rat'"", ""'Noble'""]",116156,WOE,Rare,0,0.11
893,"Ludevic, Necrogenius","['B', 'U']",2,"[""'Legendary'"", ""'Creature'""]","[""'Human'"", ""'Wizard'""]",94146,MID,Rare,0,0.006
894,"Malcolm, Alluring Scoundrel",['U'],2,"[""'Legendary'"", ""'Creature'""]","[""'Siren'"", ""'Pirate'""]",117476,LCI,Rare,0,0.007
895,Mirran Banesplitter,['R'],1,"[""'Artifact'""]","[""'Equipment'""]",110172,MOM,Common,0,0.002
896,Nahiri's Warcrafting,['R'],3,"[""'Sorcery'""]",,109610,MOM,Rare,0,0.01
897,"Ozolith, the Shattered Spire",['G'],2,"[""'Legendary'"", ""'Artifact'""]",,109624,MOM,Rare,0,0.19
898,Phyrexian Obliterator,['B'],4,"[""'Creature'""]","[""'Phyrexian'"", ""'Horror'""]",106426,ONE,Mythic,1,0.04
899,Picnic Ruiner,['R'],2,"[""'Creature'""]","[""'Goblin'"", ""'Rogue'""]",116832,WOE,Uncommon,0,0.003
900,Pile On,['B'],4,"[""'Instant'""]",,109602,MOM,Rare,0,0.009000000000000001
901,Plaza of Heroes,,0,"[""'Land'""]",,102980,DMU,Rare,0,0.7000000000000001
902,Protect the Negotiators,['U'],2,"[""'Instant'""]",,102600,DMU,Uncommon,0,0.003
903,Raging Battle Mouse,['R'],2,"[""'Creature'""]","[""'Mouse'""]",116612,WOE,Rare,0,0.006
904,Realm-Scorcher Hellkite,['R'],6,"[""'Creature'""]","[""'Dragon'""]",116178,WOE,Mythic,0,0.16
905,Regal Bunnicorn,['W'],2,"[""'Creature'""]","[""'Rabbit'"", ""'Unicorn'""]",116342,WOE,Rare,0,0.04
906,Relic of Legends,,3,"[""'Artifact'""]",,102948,DMU,Uncommon,0,0.003
907,Resolute Reinforcements,['W'],2,"[""'Creature'""]","[""'Human'"", ""'Soldier'""]",102534,DMU,Uncommon,0,0.003
908,Restless Reef,,0,"[""'Land'""]",,117711,LCI,Rare,1,0.04
909,Restless Vinestalk,,0,"[""'Land'""]",,116241,WOE,Rare,1,0.02
910,Rockfall Vale,,0,"[""'Land'""]",,93544,MID,Rare,0,0.18
911,"Rona, Herald of Invasion",['U'],2,"[""'Legendary'"", ""'Creature'""]","[""'Human'"", ""'Wizard'""]",109496,MOM,Rare,0,0.07
912,Royal Treatment,['G'],1,"[""'Instant'""]",,116706,WOE,Uncommon,0,0.003
913,Seed of Hope,['G'],1,"[""'Instant'""]",,110294,MOM,Common,0,0.002
914,Shattered Sanctum,,0,"[""'Land'""]",,94908,VOW,Rare,0,0.99
915,Shipwreck Marsh,,0,"[""'Land'""]",,93547,MID,Rare,1,2.2800000000000002
916,Slaughter Singer,"['G', 'W']",2,"[""'Creature'""]","[""'Phyrexian'"", ""'Cleric'""]",106647,ONE,Uncommon,0,0.003
917,Sleep-Cursed Faerie,['U'],1,"[""'Creature'""]","[""'Faerie'"", ""'Wizard'""]",116438,WOE,Rare,0,0.23
918,"Slogurk, the Overslime","['G', 'U']",3,"[""'Legendary'"", ""'Creature'""]","[""'Ooze'""]",94156,MID,Rare,0,0.007
919,Subterranean Schooner,['U'],2,"[""'Artifact'""]","[""'Vehicle'""]",117961,LCI,Rare,1,0.14
920,Tail Swipe,['G'],1,"[""'Instant'""]",,102840,DMU,Uncommon,0,0.003
921,Teething Wurmlet,['G'],1,"[""'Creature'""]","[""'Wurm'""]",105003,BRO,Rare,1,0.04
922,The Cruelty of Gix,['B'],5,"[""'Enchantment'""]","[""'Saga'""]",102651,DMU,Rare,1,0.14
923,The Goose Mother,"['G', 'U']",2,"[""'Legendary'"", ""'Creature'""]","[""'Bird'"", ""'Hydra'""]",116202,WOE,Rare,0,0.009000000000000001
924,Thran Portal,,0,"[""'Land'""]","[""'Gate'""]",102994,DMU,Rare,0,0.03
925,"Titania, Voice of Gaea",['G'],3,"[""'Legendary'"", ""'Creature'""]","[""'Elemental'""]",105005,BRO,Mythic,1,0.89
926,Topiary Stomper,['G'],3,"[""'Creature'""]","[""'Plant'"", ""'Dinosaur'""]",98539,SNC,Rare,0,0.31
927,"Tyvar, Jubilant Brawler","['B', 'G']",3,"[""'Legendary'"", ""'Planeswalker'""]","[""'Tyvar'""]",106061,ONE,Rare,0,0.009000000000000001
928,Underground River,,0,"[""'Land'""]",,105159,BRO,Rare,1,0.05
929,Virtue of Loyalty,['W'],5,"[""'Enchantment'""]",,115992,WOE,Mythic,0,1.8599999999999999
930,Voltage Surge,['R'],1,"[""'Instant'""]",,97276,NEO,Common,0,0.002
931,Werefox Bodyguard,['W'],3,"[""'Creature'""]","[""'Elf'"", ""'Fox'"", ""'Knight'""]",116372,WOE,Rare,0,0.12
932,Yavimaya Iconoclast,['G'],2,"[""'Creature'""]","[""'Elf'""]",102856,DMU,Uncommon,0,0.003
933,Yotian Frontliner,,1,"[""'Artifact'"", ""'Creature'""]","[""'Soldier'""]",104702,BRO,Uncommon,0,0.003
934,Anointed Peacekeeper,['W'],3,"[""'Creature'""]","[""'Human'"", ""'Cleric'""]",102480,DMU,Rare,0,0.5700000000000001
935,Archon of Emeria,['W'],3,"[""'Creature'""]","[""'Archon'""]",82943,ZNR,Rare,0,1.5
936,Bolas's Citadel,['B'],6,"[""'Legendary'"", ""'Artifact'""]",,72317,PRM,Rare,0,0.007
937,Chancellor of the Annex,['W'],7,"[""'Creature'""]","[""'Phyrexian'"", ""'Angel'""]",39878,NPH,Rare,0,0.05
938,Conspicuous Snoop,['R'],2,"[""'Creature'""]","[""'Goblin'"", ""'Rogue'""]",81505,M21,Rare,0,0.14
939,Demonic Tutor,['B'],2,"[""'Sorcery'""]",,32062,DDC,Uncommon,0,3.33
940,Dig Through Time,['U'],8,"[""'Instant'""]",,54316,KTK,Rare,0,0.008
941,Dockside Extortionist,['R'],2,"[""'Creature'""]","[""'Goblin'"", ""'Pirate'""]",102267,PRM,Mythic,0,6.11
942,Emeria's Call,['W'],7,"[""'Sorcery'""]",,82959,ZNR,Mythic,0,2.06
943,Flash,['U'],2,"[""'Instant'""]",,67029,A25,Rare,1,0.04
944,Flusterstorm,['U'],1,"[""'Instant'""]",,72899,MH1,Rare,0,8.44
945,Forbidden Orchard,,0,"[""'Land'""]",,21438,CHK,Rare,1,0.04
946,Gitaxian Probe,['U'],1,"[""'Sorcery'""]",,46869,PRM,Common,0,0.002
947,Goblin Recruiter,['R'],2,"[""'Creature'""]","[""'Goblin'""]",7568,VI,Uncommon,1,0.67
948,Goblin Trashmaster,['R'],4,"[""'Creature'""]","[""'Goblin'"", ""'Warrior'""]",68449,M19,Rare,0,0.007
949,"Golos, Tireless Pilgrim",,5,"[""'Legendary'"", ""'Artifact'"", ""'Creature'""]","[""'Scout'""]",73351,M20,Rare,0,0.2
950,Impulsive Pilferer,['R'],1,"[""'Creature'""]","[""'Goblin'"", ""'Pirate'""]",114696,CMM,Common,1,0.04
951,Inventors' Fair,,0,"[""'Legendary'"", ""'Land'""]",,61857,KLD,Rare,0,0.03
952,"Kiki-Jiki, Mirror Breaker",['R'],5,"[""'Legendary'"", ""'Creature'""]","[""'Goblin'"", ""'Shaman'""]",21021,CHK,Rare,0,0.02
953,Lodestone Golem,,4,"[""'Artifact'"", ""'Creature'""]","[""'Golem'""]",35709,WWK,Rare,0,0.007
954,Mental Misstep,['U'],1,"[""'Instant'""]",,39920,NPH,Uncommon,0,0.02
955,Merchant Scroll,['U'],2,"[""'Sorcery'""]",,19569,8ED,Uncommon,0,1.96
956,Mindbreak Trap,['U'],4,"[""'Instant'""]","[""'Trap'""]",34802,ZEN,Mythic,0,3.8200000000000003
957,Mogg Fanatic,['R'],1,"[""'Creature'""]","[""'Goblin'""]",60559,EMA,Common,0,0.002
958,Mystical Tutor,['U'],1,"[""'Instant'""]",,108071,DMR,Rare,0,0.71
959,Null Rod,,2,"[""'Artifact'""]",,52648,VMA,Rare,1,6.97
960,Oath of Druids,['G'],2,"[""'Enchantment'""]",,52723,VMA,Mythic,0,1.99
961,"Oko, Thief of Crowns","['G', 'U']",3,"[""'Legendary'"", ""'Planeswalker'""]","[""'Oko'""]",78538,ELD,Mythic,0,0.6900000000000001
962,Phyrexian Revoker,,2,"[""'Artifact'"", ""'Creature'""]","[""'Phyrexian'"", ""'Horror'""]",53356,M15,Rare,0,0.007
963,Pyrite Spellbomb,,1,"[""'Artifact'""]",,82600,2XM,Common,0,0.002
964,Seasoned Dungeoneer,['W'],4,"[""'Creature'""]","[""'Human'"", ""'Warrior'""]",101416,CLB,Rare,0,2.99
965,Sensei's Divining Top,,1,"[""'Artifact'""]",,21045,CHK,Uncommon,0,0.09
966,Spreading Seas,['U'],2,"[""'Enchantment'""]","[""'Aura'""]",34610,ZEN,Common,0,0.002
967,Strip Mine,,0,"[""'Land'""]",,33923,V09,Mythic,1,1.23
968,Thorn of Amethyst,,2,"[""'Artifact'""]",,28433,LRW,Rare,0,0.05
969,Timetwister,['U'],3,"[""'Sorcery'""]",,53119,VMA,Mythic,0,5.44
970,Torch Courier,['R'],1,"[""'Creature'""]","[""'Goblin'""]",69611,GRN,Common,0,0.002
971,Vampiric Tutor,['B'],1,"[""'Instant'""]",,36018,PRM,Rare,0,0.03
972,White Plume Adventurer,['W'],3,"[""'Creature'""]","[""'Orc'"", ""'Cleric'""]",100096,CLB,Rare,0,13.36
973,Ad Nauseam,['B'],5,"[""'Instant'""]",,31356,ALA,Rare,0,0.006
974,Burning Wish,['R'],2,"[""'Sorcery'""]",,53001,VMA,Rare,0,0.49
975,Collective Brutality,['B'],2,"[""'Sorcery'""]",,61145,EMN,Rare,1,0.14
976,Collector Ouphe,['G'],2,"[""'Creature'""]","[""'Ouphe'""]",72688,MH1,Rare,0,1.11
977,Ethersworn Canonist,['W'],2,"[""'Artifact'"", ""'Creature'""]","[""'Human'"", ""'Cleric'""]",30999,ALA,Rare,0,0.007
978,Forth Eorlingas!,"['R', 'W']",2,"[""'Sorcery'""]",,112576,LTC,Rare,0,6.49
979,Grindstone,,1,"[""'Artifact'""]",,62949,MS2,Mythic,0,10.49
980,Hope of Ghirapur,,1,"[""'Legendary'"", ""'Artifact'"", ""'Creature'""]","[""'Thopter'""]",62895,AER,Rare,0,0.008
981,Hymn to Tourach,['B'],2,"[""'Sorcery'""]",,53108,VMA,Uncommon,1,0.005
982,Infernal Tutor,['B'],2,"[""'Sorcery'""]",,24133,DIS,Rare,0,0.02
983,Ingenious Smith,['W'],2,"[""'Creature'""]","[""'Human'"", ""'Artificer'""]",91544,AFR,Uncommon,0,0.003
984,Lion's Eye Diamond,,0,"[""'Artifact'""]",,53221,VMA,Mythic,0,2.24
985,Opposition Agent,['B'],3,"[""'Creature'""]","[""'Human'"", ""'Rogue'""]",85064,CMR,Rare,0,13.08
986,Oswald Fiddlebender,['W'],2,"[""'Legendary'"", ""'Creature'""]","[""'Gnome'"", ""'Artificer'""]",91558,AFR,Rare,0,0.06
987,Painter's Servant,,2,"[""'Artifact'"", ""'Creature'""]","[""'Scarecrow'""]",29429,SHM,Rare,0,0.04
988,Portent,['U'],1,"[""'Sorcery'""]",,30532,ME2,Common,0,0.11
989,Price of Progress,['R'],2,"[""'Instant'""]",,39237,PD2,Uncommon,1,0.01
990,Relic of Sauron,,4,"[""'Artifact'""]",,120068,LTC,Rare,0,1.87
991,Retreat to Coralhelm,['U'],3,"[""'Enchantment'""]",,58729,BFZ,Uncommon,0,0.003
992,Retrofitter Foundry,,1,"[""'Artifact'""]",,70697,PZ2,Rare,0,4.59
993,Saprazzan Skerry,,0,"[""'Land'""]",,13445,MM,Common,0,5.65
994,Shallow Grave,['B'],2,"[""'Instant'""]",,7298,MI,Rare,1,6.06
995,Stalactite Stalker,['B'],1,"[""'Creature'""]","[""'Goblin'"", ""'Rogue'""]",118050,LCI,Rare,0,3.7800000000000002
996,Tainted Indulgence,"['B', 'U']",2,"[""'Instant'""]",,98673,SNC,Uncommon,0,0.003
997,Tendrils of Agony,['B'],4,"[""'Sorcery'""]",,52797,VMA,Uncommon,0,0.003
998,Terminus,['W'],6,"[""'Sorcery'""]",,43815,AVR,Rare,0,0.01
999,Touch the Spirit Realm,['W'],3,"[""'Enchantment'""]",,96994,NEO,Uncommon,0,0.003
1000,Vapor Snag,['U'],1,"[""'Instant'""]",,57322,MM2,Common,0,0.002
1001,Wishclaw Talisman,['B'],2,"[""'Artifact'""]",,78342,ELD,Rare,0,0.02
1002,"Baral, Chief of Compliance",['U'],2,"[""'Legendary'"", ""'Creature'""]","[""'Human'"", ""'Wizard'""]",62653,AER,Rare,0,0.02
1003,Bitter Reunion,['R'],2,"[""'Enchantment'""]",,104872,BRO,Common,0,0.002
1004,Cabal Coffers,,0,"[""'Land'""]",,91029,MH2,Mythic,0,0.65
1005,Charming Prince,['W'],2,"[""'Creature'""]","[""'Human'"", ""'Noble'""]",78104,ELD,Rare,0,0.04
1006,City of Brass,,0,"[""'Land'""]",,19301,8ED,Rare,0,0.67
1007,Coalition Relic,,3,"[""'Artifact'""]",,86907,TSR,Rare,0,0.007
1008,Damnation,['B'],4,"[""'Sorcery'""]",,85859,SL2,Rare,1,0.2
1009,Demolition Field,,0,"[""'Land'""]",,105144,BRO,Uncommon,0,0.003
1010,Desperate Ritual,['R'],2,"[""'Instant'""]","[""'Arcane'""]",21529,CHK,Common,0,0.002
1011,"Emeria, the Sky Ruin",,0,"[""'Land'""]",,34624,ZEN,Rare,0,0.007
1012,Gifts Ungiven,['U'],4,"[""'Instant'""]",,21335,CHK,Rare,0,0.01
1013,Goblin Electromancer,"['R', 'U']",2,"[""'Creature'""]","[""'Goblin'"", ""'Wizard'""]",120899,RVR,Common,0,0.002
1014,Goryo's Vengeance,['B'],2,"[""'Instant'""]","[""'Arcane'""]",21737,BOK,Rare,0,0.17
1015,Grapeshot,['R'],2,"[""'Sorcery'""]",,107739,DMR,Common,0,0.002
1016,Karn Liberated,,7,"[""'Legendary'"", ""'Planeswalker'""]","[""'Karn'""]",39710,NPH,Mythic,0,0.93
1017,Leyline of the Void,['B'],4,"[""'Enchantment'""]",,37376,M11,Rare,0,1.27
1018,Manamorphose,"['G', 'R']",2,"[""'Instant'""]",,82451,2XM,Uncommon,1,0.23
1019,March of Wretched Sorrow,['B'],1,"[""'Instant'""]",,97146,NEO,Rare,0,0.17
1020,Mutagenic Growth,['G'],1,"[""'Instant'""]",,40000,NPH,Common,0,0.09
1021,On Thin Ice,['W'],1,"[""'Snow'"", ""'Enchantment'""]","[""'Aura'""]",72412,MH1,Rare,0,0.06
1022,Past in Flames,['R'],4,"[""'Sorcery'""]",,42712,ISD,Mythic,0,0.06
1023,Path to Exile,['W'],1,"[""'Instant'""]",,57581,PRM,Uncommon,1,0.003
1024,Persist,['B'],2,"[""'Sorcery'""]",,90565,MH2,Rare,0,0.08
1025,Phantasmal Image,['U'],2,"[""'Creature'""]","[""'Illusion'""]",41369,M12,Rare,0,0.009000000000000001
1026,Profane Tutor,['B'],0,"[""'Sorcery'""]",,90567,MH2,Rare,0,0.06
1027,Pyretic Ritual,['R'],2,"[""'Instant'""]",,37468,M11,Common,0,0.002
1028,Remand,['U'],2,"[""'Instant'""]",,31430,PRM,Uncommon,1,0.01
1029,Serum Visions,['U'],1,"[""'Sorcery'""]",,20956,5DN,Common,0,0.003
1030,Sun Titan,['W'],6,"[""'Creature'""]","[""'Giant'""]",41309,M12,Mythic,0,0.01
1031,"Sunhome, Fortress of the Legion",,0,"[""'Land'""]",,23456,RAV,Uncommon,0,0.003
1032,Sunken Ruins,,0,"[""'Land'""]",,29479,SHM,Rare,0,0.01
1033,"Ugin, the Spirit Dragon",,8,"[""'Legendary'"", ""'Planeswalker'""]","[""'Ugin'""]",55763,PRM,Mythic,0,0.02
1034,Underworld Breach,['R'],2,"[""'Enchantment'""]",,79446,THB,Rare,0,0.42
1035,Urabrask,['R'],5,"[""'Legendary'"", ""'Creature'""]","[""'Phyrexian'"", ""'Praetor'""]",109513,MOM,Mythic,1,0.2
1036,Wish,['R'],3,"[""'Sorcery'""]",,91834,AFR,Rare,0,0.37
1037,Alms of the Vein,['B'],3,"[""'Sorcery'""]",,60310,SOI,Common,0,0.002
1038,Avacyn's Pilgrim,['G'],1,"[""'Creature'""]","[""'Human'"", ""'Monk'""]",63289,MM3,Common,0,0.002
1039,Axebane Guardian,['G'],3,"[""'Creature'""]","[""'Human'"", ""'Druid'""]",46625,RTR,Common,0,0.002
1040,Azure Fleet Admiral,['U'],4,"[""'Creature'""]","[""'Human'"", ""'Pirate'""]",84899,CMR,Common,1,1.26
1041,Battle Screech,['W'],4,"[""'Sorcery'""]",,52995,VMA,Common,0,0.002
1042,Blood Fountain,['B'],1,"[""'Artifact'""]",,94506,VOW,Common,0,0.002
1043,Crashing Drawbridge,,2,"[""'Artifact'"", ""'Creature'""]","[""'Wall'""]",78580,ELD,Common,0,0.002
1044,Drift of Phantasms,['U'],3,"[""'Creature'""]","[""'Spirit'""]",120611,RVR,Common,0,0.002
1045,Fiery Temper,['R'],3,"[""'Instant'""]",,70331,UMA,Common,0,0.002
1046,Freed from the Real,['U'],3,"[""'Enchantment'""]","[""'Aura'""]",67030,A25,Uncommon,0,0.06
1047,Galvanic Alchemist,['U'],3,"[""'Creature'""]","[""'Human'"", ""'Wizard'""]",44143,AVR,Common,0,0.002
1048,Guardians' Pledge,['W'],3,"[""'Instant'""]",,41495,M12,Common,0,0.002
1049,Idyllic Beachfront,,0,"[""'Land'""]","[""'Plains'"", ""'Island'""]",102974,DMU,Common,0,0.002
1050,Kitchen Imp,['B'],4,"[""'Creature'""]","[""'Imp'""]",90551,MH2,Common,0,0.002
1051,Manor Gate,,0,"[""'Land'""]","[""'Gate'""]",100750,CLB,Common,0,0.07
1052,Militia Bugler,['W'],3,"[""'Creature'""]","[""'Human'"", ""'Soldier'""]",101522,2X2,Common,0,0.002
1053,Open the Gates,['G'],1,"[""'Sorcery'""]",,120829,RVR,Common,0,0.002
